DRIVER_ID,CONSTRUCTOR_ID,QUALY_PERFORMANCE,CT_QUALY_PERFORMANCE,GRID,AFINIDAD_QUALY_3,CIRCUIT_NAME,GP_DATE,TARGET
825,210,0,0,15,0.0,Autodromo Nazionale di Monza,2020-09-06,0
20,6,4,36,17,5.909090909090909,Autodromo Nazionale di Monza,2020-09-06,0
1,131,137,278,1,9.0,Autodromo Internazionale del Mugello,2020-09-13,1
822,131,133,278,2,7.0,Autodromo Internazionale del Mugello,2020-09-13,2
848,9,44,151,4,7.0,Autodromo Internazionale del Mugello,2020-09-13,4
817,4,34,49,8,0.0,Autodromo Internazionale del Mugello,2020-09-13,8
815,211,44,81,7,2.0,Autodromo Internazionale del Mugello,2020-09-13,7
846,1,23,51,11,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
826,213,6,16,12,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
844,6,32,36,5,0.0,Autodromo Internazionale del Mugello,2020-09-13,5
8,51,1,1,13,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
20,6,4,36,14,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
847,3,8,0,18,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
154,210,0,0,15,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
840,211,31,81,6,3.0,Autodromo Internazionale del Mugello,2020-09-13,6
839,4,15,49,10,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
849,3,0,0,19,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
825,210,0,0,20,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
841,51,0,1,17,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
832,1,28,51,9,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
830,9,107,151,3,8.0,Autodromo Internazionale del Mugello,2020-09-13,3
842,213,10,16,16,0.0,Autodromo Internazionale del Mugello,2020-09-13,0
822,131,133,278,3,6.285714285714286,Sochi Autodrom,2020-09-27,3
830,9,107,151,2,2.4,Sochi Autodrom,2020-09-27,2
1,131,137,278,1,6.125,Sochi Autodrom,2020-09-27,1
815,211,44,81,4,3.75,Sochi Autodrom,2020-09-27,4
817,4,34,49,5,3.6666666666666665,Sochi Autodrom,2020-09-27,5
844,6,32,36,10,5.5,Sochi Autodrom,2020-09-27,0
839,4,15,49,7,0.0,Sochi Autodrom,2020-09-27,7
826,213,6,16,11,1.0,Sochi Autodrom,2020-09-27,0
842,213,10,16,9,0.0,Sochi Autodrom,2020-09-27,0
848,9,44,151,15,0.0,Sochi Autodrom,2020-09-27,0
841,51,0,1,17,0.0,Sochi Autodrom,2020-09-27,0
20,6,4,36,14,6.0,Sochi Autodrom,2020-09-27,0
846,1,23,51,8,7.333333333333333,Sochi Autodrom,2020-09-27,8
849,3,0,0,20,0.0,Sochi Autodrom,2020-09-27,0
154,210,0,0,16,0.0,Sochi Autodrom,2020-09-27,0
847,3,8,0,13,0.0,Sochi Autodrom,2020-09-27,0
832,1,28,51,6,6.25,Sochi Autodrom,2020-09-27,6
840,211,31,81,12,0.0,Sochi Autodrom,2020-09-27,0
830,9,107,151,3,8.0,NÃ¼rburgring,2020-10-11,3
817,4,34,49,6,0.0,NÃ¼rburgring,2020-10-11,6
832,1,28,51,10,0.0,NÃ¼rburgring,2020-10-11,0
842,213,10,16,12,0.0,NÃ¼rburgring,2020-10-11,0
844,6,32,36,4,0.0,NÃ¼rburgring,2020-10-11,4
807,211,6,81,20,0.0,NÃ¼rburgring,2020-10-11,0
154,210,0,0,16,8.0,NÃ¼rburgring,2020-10-11,0
841,51,0,1,14,0.0,NÃ¼rburgring,2020-10-11,0
8,51,1,1,19,6.5,NÃ¼rburgring,2020-10-11,0
825,210,0,0,15,0.0,NÃ¼rburgring,2020-10-11,0
849,3,0,0,18,0.0,NÃ¼rburgring,2020-10-11,0
826,213,6,16,13,0.0,NÃ¼rburgring,2020-10-11,0
848,9,44,151,5,5.0,NÃ¼rburgring,2020-10-11,5
839,4,15,49,7,0.0,NÃ¼rburgring,2020-10-11,7
847,3,8,0,17,0.0,NÃ¼rburgring,2020-10-11,0
822,131,133,278,2,8.0,AutÃ³dromo Internacional do Algarve,2020-10-25,2
830,9,107,151,3,8.0,AutÃ³dromo Internacional do Algarve,2020-10-25,3
844,6,32,36,4,1.0,AutÃ³dromo Internacional do Algarve,2020-10-25,4
842,213,10,16,9,0.0,AutÃ³dromo Internacional do Algarve,2020-10-25,0
832,1,28,51,7,4.5,AutÃ³dromo Internacional do Algarve,2020-10-25,7
839,4,15,49,11,0.0,AutÃ³dromo Internacional do Algarve,2020-10-25,0
817,4,34,49,10,0.0,AutÃ³dromo Internacional do Algarve,2020-10-25,0
20,6,4,36,15,0.0,AutÃ³dromo Internacional do Algarve,2020-10-25,0
848,9,44,151,6,4.0,AutÃ³dromo Internacional do Algarve,2020-10-25,6
846,1,23,51,8,3.0,AutÃ³dromo Internacional do Algarve,2020-10-25,8
847,3,8,0,14,0.0,AutÃ³dromo Internacional do Algarve,2020-10-25,0
841,51,0,1,17,0.0,AutÃ³dromo Internacional do Algarve,2020-10-25,0
825,210,0,0,19,0.0,AutÃ³dromo Internacional do Algarve,2020-10-25,0
849,3,0,0,20,0.0,AutÃ³dromo Internacional do Algarve,2020-10-25,0
826,213,6,16,13,0.0,AutÃ³dromo Internacional do Algarve,2020-10-25,0
840,211,31,81,12,0.0,AutÃ³dromo Internacional do Algarve,2020-10-25,0
1,131,137,278,2,4.5,Autodromo Enzo e Dino Ferrari,2020-11-01,2
817,4,34,49,5,6.0,Autodromo Enzo e Dino Ferrari,2020-11-01,5
844,6,32,36,7,8.333333333333334,Autodromo Enzo e Dino Ferrari,2020-11-01,7
832,1,28,51,10,3.5,Autodromo Enzo e Dino Ferrari,2020-11-01,0
846,1,23,51,9,5.0,Autodromo Enzo e Dino Ferrari,2020-11-01,0
841,51,0,1,20,0.0,Autodromo Enzo e Dino Ferrari,2020-11-01,0
849,3,0,0,19,0.0,Autodromo Enzo e Dino Ferrari,2020-11-01,0
20,6,4,36,14,0.0,Autodromo Enzo e Dino Ferrari,2020-11-01,0
840,211,31,81,15,0.0,Autodromo Enzo e Dino Ferrari,2020-11-01,0
848,9,44,151,6,4.0,Autodromo Enzo e Dino Ferrari,2020-11-01,6
847,3,8,0,13,3.0,Autodromo Enzo e Dino Ferrari,2020-11-01,0
830,9,107,151,3,8.5,Autodromo Enzo e Dino Ferrari,2020-11-01,3
839,4,15,49,12,0.0,Autodromo Enzo e Dino Ferrari,2020-11-01,0
842,213,10,16,4,0.0,Autodromo Enzo e Dino Ferrari,2020-11-01,4
20,6,4,36,11,8.666666666666666,Istanbul Park,2020-11-15,0
844,6,32,36,12,9.0,Istanbul Park,2020-11-15,0
832,1,28,51,15,0.0,Istanbul Park,2020-11-15,0
830,9,107,151,2,10.0,Istanbul Park,2020-11-15,2
848,9,44,151,4,7.0,Istanbul Park,2020-11-15,4
846,1,23,51,14,2.0,Istanbul Park,2020-11-15,0
840,211,31,81,1,13.0,Istanbul Park,2020-11-15,1
839,4,15,49,7,0.0,Istanbul Park,2020-11-15,7
842,213,10,16,19,0.0,Istanbul Park,2020-11-15,0
822,131,133,278,9,4.5,Istanbul Park,2020-11-15,0
8,51,1,1,8,6.4,Istanbul Park,2020-11-15,8
825,210,0,0,13,0.0,Istanbul Park,2020-11-15,0
1,131,137,278,1,5.882352941176471,Bahrain International Circuit,2020-11-29,1
830,9,107,151,3,6.666666666666667,Bahrain International Circuit,2020-11-29,3
848,9,44,151,4,3.5,Bahrain International Circuit,2020-11-29,4
832,1,28,51,15,3.625,Bahrain International Circuit,2020-11-29,0
842,213,10,16,8,0.0,Bahrain International Circuit,2020-11-29,8
822,131,133,278,2,7.0,Bahrain International Circuit,2020-11-29,2
839,4,15,49,7,0.0,Bahrain International Circuit,2020-11-29,7
844,6,32,36,12,9.6,Bahrain International Circuit,2020-11-29,0
847,3,8,0,14,5.75,Bahrain International Circuit,2020-11-29,0
20,6,4,36,11,8.1,Bahrain International Circuit,2020-11-29,0
849,3,0,0,20,0.0,Bahrain International Circuit,2020-11-29,0
841,51,0,1,16,0.0,Bahrain International Circuit,2020-11-29,0
825,210,0,0,18,0.0,Bahrain International Circuit,2020-11-29,0
815,211,44,81,5,3.25,Bahrain International Circuit,2020-11-29,5
840,211,31,81,13,0.6666666666666666,Bahrain International Circuit,2020-11-29,0
154,210,0,0,19,2.0,Bahrain International Circuit,2020-11-29,0
839,4,15,49,11,0.0,Bahrain International Circuit,2020-12-06,0
840,211,31,81,10,0.6666666666666666,Bahrain International Circuit,2020-12-06,0
817,4,34,49,7,4.833333333333333,Bahrain International Circuit,2020-12-06,7
826,213,6,16,6,0.0,Bahrain International Circuit,2020-12-06,6
822,131,133,278,1,7.0,Bahrain International Circuit,2020-12-06,1
847,131,8,278,2,5.75,Bahrain International Circuit,2020-12-06,2
846,1,23,51,19,1.0,Bahrain International Circuit,2020-12-06,0
842,213,10,16,9,0.0,Bahrain International Circuit,2020-12-06,0
841,51,0,1,14,0.0,Bahrain International Circuit,2020-12-06,0
8,51,1,1,18,4.333333333333333,Bahrain International Circuit,2020-12-06,0
825,210,0,0,15,0.0,Bahrain International Circuit,2020-12-06,0
851,3,0,0,17,0.0,Bahrain International Circuit,2020-12-06,0
850,210,0,0,20,0.0,Bahrain International Circuit,2020-12-06,0
849,3,0,0,16,0.0,Bahrain International Circuit,2020-12-06,0
830,9,107,151,3,6.666666666666667,Bahrain International Circuit,2020-12-06,3
830,9,107,151,1,7.625,Yas Marina Circuit,2020-12-13,1
822,131,133,278,2,5.428571428571429,Yas Marina Circuit,2020-12-13,2
1,131,137,278,3,7.933333333333334,Yas Marina Circuit,2020-12-13,3
846,1,23,51,4,9.0,Yas Marina Circuit,2020-12-13,4
817,4,34,49,11,4.666666666666667,Yas Marina Circuit,2020-12-13,0
842,213,10,16,9,0.0,Yas Marina Circuit,2020-12-13,0
840,211,31,81,8,0.5,Yas Marina Circuit,2020-12-13,8
826,213,6,16,7,0.0,Yas Marina Circuit,2020-12-13,7
8,51,1,1,15,5.125,Yas Marina Circuit,2020-12-13,0
844,6,32,36,12,7.25,Yas Marina Circuit,2020-12-13,0
847,3,8,0,16,5.0,Yas Marina Circuit,2020-12-13,0
841,51,0,1,14,0.0,Yas Marina Circuit,2020-12-13,0
825,210,0,0,20,0.0,Yas Marina Circuit,2020-12-13,0
815,211,44,81,19,3.0,Yas Marina Circuit,2020-12-13,0
119,34,54,133,3,5.333333333333333,Kyalami,1983-10-15,3
110,51,23,26,9,0.0,Kyalami,1983-10-15,0
137,34,79,133,2,12.0,Kyalami,1983-10-15,2
118,53,9,11,13,0.0,Kyalami,1983-10-15,0
177,3,23,29,6,6.333333333333333,Kyalami,1983-10-15,6
158,4,34,114,14,0.0,Kyalami,1983-10-15,0
193,25,0,5,19,0.0,Kyalami,1983-10-15,0
123,21,0,4,20,0.0,Kyalami,1983-10-15,0
182,1,0,0,12,5.0,Kyalami,1983-10-15,0
95,32,18,53,7,10.333333333333334,Kyalami,1983-10-15,7
105,25,5,5,18,0.0,Kyalami,1983-10-15,0
175,6,103,202,1,9.0,Kyalami,1983-10-15,1
152,53,2,11,16,0.0,Kyalami,1983-10-15,0
117,4,80,114,5,4.6,Kyalami,1983-10-15,5
173,32,35,53,11,2.5,Kyalami,1983-10-15,0
187,1,0,0,15,0.0,Kyalami,1983-10-15,0
163,6,99,202,4,8.0,Kyalami,1983-10-15,4
184,51,3,26,17,0.0,Kyalami,1983-10-15,0
181,54,8,8,8,0.0,Kyalami,1983-10-15,8
172,3,6,29,10,3.3333333333333335,Kyalami,1983-10-15,0
117,4,113,222,5,4.6,Kyalami,1982-01-23,5
199,3,4,54,8,2.5714285714285716,Kyalami,1982-01-23,8
163,4,109,222,1,8.0,Kyalami,1982-01-23,1
182,1,30,33,13,5.0,Kyalami,1982-01-23,0
177,3,47,54,7,6.333333333333333,Kyalami,1982-01-23,7
187,1,3,33,9,0.0,Kyalami,1982-01-23,0
105,25,17,17,10,0.0,Kyalami,1982-01-23,0
173,32,5,9,15,2.5,Kyalami,1982-01-23,0
194,54,0,4,12,0.0,Kyalami,1982-01-23,0
181,54,4,4,20,0.0,Kyalami,1982-01-23,0
152,51,23,55,19,0.0,Kyalami,1982-01-23,0
110,51,32,55,16,0.0,Kyalami,1982-01-23,0
202,6,54,111,6,2.6666666666666665,Kyalami,1982-01-23,6
172,27,0,5,11,3.3333333333333335,Kyalami,1982-01-23,0
118,53,1,1,14,0.0,Kyalami,1982-01-23,0
119,34,53,113,4,5.333333333333333,Kyalami,1982-01-23,4
158,27,5,5,17,0.0,Kyalami,1982-01-23,0
203,6,22,111,3,4.333333333333333,Kyalami,1982-01-23,3
137,34,60,113,2,12.0,Kyalami,1982-01-23,2
95,32,4,9,18,10.333333333333334,Kyalami,1982-01-23,0
117,4,113,222,1,5.666666666666667,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,1
187,1,3,33,12,0.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
95,32,4,9,14,5.6,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
105,25,17,17,13,6.2,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
181,54,4,4,15,0.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
202,6,54,111,8,0.5,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,8
184,21,0,0,19,0.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
137,34,60,113,7,7.333333333333333,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,7
177,3,47,54,3,10.5,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,3
194,54,0,4,18,0.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
119,34,53,113,9,6.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
203,6,22,111,2,5.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,2
182,1,30,33,5,2.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,5
163,4,109,222,4,2.8,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,4
199,3,4,54,6,6.666666666666667,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,6
173,32,5,9,11,11.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
152,51,23,55,16,0.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
110,51,32,55,10,0.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
206,55,3,0,20,0.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
196,37,0,0,17,0.0,AutÃ³dromo Internacional Nelson Piquet,1982-03-21,0
182,1,30,33,2,8.0,Long Beach,1982-04-04,2
177,3,47,54,8,7.0,Long Beach,1982-04-04,8
119,34,53,113,18,0.0,Long Beach,1982-04-04,0
105,25,17,17,12,0.0,Long Beach,1982-04-04,0
173,32,5,9,16,0.0,Long Beach,1982-04-04,0
187,1,3,33,11,2.5,Long Beach,1982-04-04,0
95,32,4,9,17,0.0,Long Beach,1982-04-04,0
203,6,22,111,7,7.333333333333333,Long Beach,1982-04-04,7
158,27,5,5,13,0.0,Long Beach,1982-04-04,0
110,51,32,55,1,0.0,Long Beach,1982-04-04,1
205,21,0,0,20,0.0,Long Beach,1982-04-04,0
195,57,0,0,19,0.0,Long Beach,1982-04-04,0
172,27,0,5,15,3.75,Long Beach,1982-04-04,0
197,45,0,0,10,0.0,Long Beach,1982-04-04,0
137,34,60,113,6,6.666666666666667,Long Beach,1982-04-04,6
207,3,12,54,14,5.25,Long Beach,1982-04-04,0
117,4,113,222,4,3.0,Long Beach,1982-04-04,4
202,6,54,111,9,0.0,Long Beach,1982-04-04,0
163,4,109,222,3,7.5,Long Beach,1982-04-04,3
152,51,23,55,5,0.0,Long Beach,1982-04-04,5
202,6,54,111,4,2.5,Autodromo Enzo e Dino Ferrari,1982-04-25,4
203,6,22,111,3,6.0,Autodromo Enzo e Dino Ferrari,1982-04-25,3
105,25,17,17,5,4.2,Autodromo Enzo e Dino Ferrari,1982-04-25,5
197,45,0,0,9,0.0,Autodromo Enzo e Dino Ferrari,1982-04-25,0
194,54,0,4,14,0.0,Autodromo Enzo e Dino Ferrari,1982-04-25,0
181,54,4,4,12,0.0,Autodromo Enzo e Dino Ferrari,1982-04-25,0
170,53,0,1,10,0.0,Autodromo Enzo e Dino Ferrari,1982-04-25,0
163,4,109,222,1,10.2,Autodromo Enzo e Dino Ferrari,1982-04-25,1
152,51,23,55,6,0.0,Autodromo Enzo e Dino Ferrari,1982-04-25,6
204,45,0,0,13,0.0,Autodromo Enzo e Dino Ferrari,1982-04-25,0
117,4,113,222,2,7.166666666666667,Autodromo Enzo e Dino Ferrari,1982-04-25,2
110,51,32,55,7,0.0,Autodromo Enzo e Dino Ferrari,1982-04-25,7
205,25,0,17,11,0.0,Autodromo Enzo e Dino Ferrari,1982-04-25,0
118,53,1,1,8,0.0,Autodromo Enzo e Dino Ferrari,1982-04-25,8
187,1,3,33,10,0.0,Zolder,1982-05-09,0
177,3,47,54,3,12.0,Zolder,1982-05-09,3
158,27,5,5,14,0.0,Zolder,1982-05-09,0
173,32,5,9,11,5.0,Zolder,1982-05-09,0
137,34,60,113,8,4.0,Zolder,1982-05-09,8
172,27,0,5,17,7.0,Zolder,1982-05-09,0
182,1,30,33,4,5.5,Zolder,1982-05-09,4
206,3,3,54,13,0.0,Zolder,1982-05-09,0
117,4,113,222,1,4.666666666666667,Zolder,1982-05-09,1
119,34,53,113,9,0.0,Zolder,1982-05-09,0
197,45,0,0,14,0.0,Zolder,1982-05-09,0
110,51,32,55,6,0.0,Zolder,1982-05-09,6
205,25,0,17,20,0.0,Zolder,1982-05-09,0
105,25,17,17,5,11.0,Zolder,1982-05-09,5
118,53,1,1,19,0.0,Zolder,1982-05-09,0
95,32,4,9,7,0.0,Zolder,1982-05-09,7
163,4,109,222,2,6.75,Zolder,1982-05-09,2
181,54,4,4,12,0.0,Zolder,1982-05-09,0
152,51,23,55,15,0.0,Zolder,1982-05-09,0
194,54,0,4,18,0.0,Zolder,1982-05-09,0
119,34,53,113,2,5.166666666666667,Circuit de Monaco,1982-05-23,2
202,6,54,111,5,5.0,Circuit de Monaco,1982-05-23,5
110,51,32,55,7,0.0,Circuit de Monaco,1982-05-23,7
95,32,4,9,11,7.5,Circuit de Monaco,1982-05-23,0
173,32,5,9,15,0.0,Circuit de Monaco,1982-05-23,0
206,3,3,54,8,2.0,Circuit de Monaco,1982-05-23,8
117,4,113,222,4,7.0,Circuit de Monaco,1982-05-23,4
205,25,0,17,17,0.0,Circuit de Monaco,1982-05-23,0
176,21,0,0,19,0.0,Circuit de Monaco,1982-05-23,0
105,25,17,17,9,8.0,Circuit de Monaco,1982-05-23,0
177,3,47,54,6,4.0,Circuit de Monaco,1982-05-23,6
182,1,30,33,12,4.875,Circuit de Monaco,1982-05-23,0
137,34,60,113,13,4.111111111111111,Circuit de Monaco,1982-05-23,0
187,1,3,33,10,5.0,Circuit de Monaco,1982-05-23,0
181,54,4,4,14,0.0,Circuit de Monaco,1982-05-23,0
172,27,0,5,18,3.5,Circuit de Monaco,1982-05-23,0
158,27,5,5,16,4.0,Circuit de Monaco,1982-05-23,0
194,54,0,4,20,0.0,Circuit de Monaco,1982-05-23,0
163,4,109,222,1,5.6,Circuit de Monaco,1982-05-23,1
152,51,23,55,3,0.0,Circuit de Monaco,1982-05-23,3
187,1,3,33,17,0.0,Detroit Street Circuit,1982-06-06,0
158,27,5,5,9,1.5,Detroit Street Circuit,1982-06-06,0
202,6,54,111,4,5.0,Detroit Street Circuit,1982-06-06,4
177,3,47,54,3,4.25,Detroit Street Circuit,1982-06-06,3
206,3,3,54,12,0.0,Detroit Street Circuit,1982-06-06,0
172,27,0,5,13,0.0,Detroit Street Circuit,1982-06-06,0
200,37,0,0,18,0.0,Detroit Street Circuit,1982-06-06,0
176,21,0,0,19,0.0,Detroit Street Circuit,1982-06-06,0
205,25,0,17,20,0.0,Detroit Street Circuit,1982-06-06,0
163,4,109,222,15,3.0,Detroit Street Circuit,1982-06-06,0
117,4,113,222,1,5.428571428571429,Detroit Street Circuit,1982-06-06,1
95,32,4,9,7,9.0,Detroit Street Circuit,1982-06-06,7
182,1,30,33,10,0.0,Detroit Street Circuit,1982-06-06,0
105,25,17,17,16,5.4,Detroit Street Circuit,1982-06-06,0
152,51,23,55,6,0.0,Detroit Street Circuit,1982-06-06,6
173,32,5,9,8,3.0,Detroit Street Circuit,1982-06-06,8
195,57,0,0,11,0.0,Detroit Street Circuit,1982-06-06,0
119,34,53,113,14,0.0,Detroit Street Circuit,1982-06-06,0
110,51,32,55,2,0.0,Detroit Street Circuit,1982-06-06,2
181,54,4,4,5,0.0,Detroit Street Circuit,1982-06-06,5
16,12,0,0,20,0.0,Bahrain International Circuit,2007-04-15,0
19,8,0,0,13,0.0,Bahrain International Circuit,2007-04-15,0
11,8,0,0,17,5.0,Bahrain International Circuit,2007-04-15,0
24,5,0,1,18,0.0,Bahrain International Circuit,2007-04-15,0
18,11,3,3,16,6.0,Bahrain International Circuit,2007-04-15,0
26,5,0,1,19,0.0,Bahrain International Circuit,2007-04-15,0
4,1,111,239,2,6.461538461538462,Circuit de Barcelona-Catalunya,2007-05-13,2
9,2,39,103,5,6.0,Circuit de Barcelona-Catalunya,2007-05-13,5
14,9,4,26,9,5.2,Circuit de Barcelona-Catalunya,2007-05-13,0
3,3,20,20,11,6.666666666666667,Circuit de Barcelona-Catalunya,2007-05-13,0
5,4,15,30,8,2.0,Circuit de Barcelona-Catalunya,2007-05-13,8
11,8,0,0,13,8.0,Circuit de Barcelona-Catalunya,2007-05-13,0
19,8,0,0,15,0.0,Circuit de Barcelona-Catalunya,2007-05-13,0
18,11,3,3,14,3.375,Circuit de Barcelona-Catalunya,2007-05-13,0
16,12,0,0,20,0.0,Circuit de Barcelona-Catalunya,2007-05-13,0
2,2,62,103,7,0.6666666666666666,Circuit de Barcelona-Catalunya,2007-05-13,7
24,5,0,1,16,0.0,Circuit de Barcelona-Catalunya,2007-05-13,0
8,6,108,220,3,5.4,Circuit de Barcelona-Catalunya,2007-05-13,3
17,9,22,26,19,5.0,Circuit de Barcelona-Catalunya,2007-05-13,0
25,3,0,20,18,0.0,Circuit de Barcelona-Catalunya,2007-05-13,0
4,1,111,239,1,6.230769230769231,Circuit de Monaco,2007-05-27,1
1,1,128,239,2,5.176470588235294,Circuit de Monaco,2007-05-27,2
21,4,15,30,4,4.25,Circuit de Monaco,2007-05-27,4
2,2,62,103,7,0.6666666666666666,Circuit de Monaco,2007-05-27,7
25,3,0,20,11,0.0,Circuit de Monaco,2007-05-27,0
8,6,108,220,16,6.2,Circuit de Monaco,2007-05-27,0
26,5,0,1,18,0.0,Circuit de Monaco,2007-05-27,0
18,11,3,3,10,4.125,Circuit de Monaco,2007-05-27,0
3,3,20,20,5,7.333333333333333,Circuit de Monaco,2007-05-27,5
5,4,15,30,15,3.0,Circuit de Monaco,2007-05-27,0
14,9,4,26,13,8.0,Circuit de Monaco,2007-05-27,0
15,7,11,21,14,8.75,Circuit de Monaco,2007-05-27,0
23,7,10,21,20,3.2857142857142856,Circuit de Monaco,2007-05-27,0
16,12,0,0,19,0.0,Circuit de Monaco,2007-05-27,0
17,9,22,26,6,6.2,Circuit de Monaco,2007-05-27,6
24,5,0,1,12,0.0,Circuit de Monaco,2007-05-27,0
1,1,128,239,1,8.133333333333333,Circuit Gilles Villeneuve,2007-06-10,1
2,2,62,103,3,3.3333333333333335,Circuit Gilles Villeneuve,2007-06-10,3
25,3,0,20,19,0.0,Circuit Gilles Villeneuve,2007-06-10,0
8,6,108,220,4,4.071428571428571,Circuit Gilles Villeneuve,2007-06-10,4
11,8,0,0,11,0.0,Circuit Gilles Villeneuve,2007-06-10,0
4,1,111,239,2,8.461538461538462,Circuit Gilles Villeneuve,2007-06-10,2
23,7,10,21,18,7.571428571428571,Circuit Gilles Villeneuve,2007-06-10,0
17,9,22,26,6,4.0,Circuit Gilles Villeneuve,2007-06-10,6
19,8,0,0,17,0.0,Circuit Gilles Villeneuve,2007-06-10,0
22,11,0,3,13,3.75,Circuit Gilles Villeneuve,2007-06-10,0
15,7,11,21,10,2.75,Circuit Gilles Villeneuve,2007-06-10,0
24,5,0,1,12,0.0,Circuit Gilles Villeneuve,2007-06-10,0
14,9,4,26,14,5.5,Circuit Gilles Villeneuve,2007-06-10,0
9,2,39,103,8,6.0,Circuit Gilles Villeneuve,2007-06-10,8
16,12,0,0,20,0.0,Circuit Gilles Villeneuve,2007-06-10,0
26,5,0,1,16,0.0,Circuit Gilles Villeneuve,2007-06-10,0
18,11,3,3,15,3.142857142857143,Circuit Gilles Villeneuve,2007-06-10,0
13,6,112,220,5,3.2222222222222223,Circuit Gilles Villeneuve,2007-06-10,5
21,4,15,30,9,3.0,Circuit Gilles Villeneuve,2007-06-10,0
1,1,128,239,1,9.0,Indianapolis Motor Speedway,2007-06-17,1
4,1,111,239,2,4.0,Indianapolis Motor Speedway,2007-06-17,2
13,6,112,220,3,9.0,Indianapolis Motor Speedway,2007-06-17,3
8,6,108,220,4,5.5,Indianapolis Motor Speedway,2007-06-17,4
5,4,15,30,6,6.0,Indianapolis Motor Speedway,2007-06-17,6
15,7,11,21,8,4.5,Indianapolis Motor Speedway,2007-06-17,8
17,9,22,26,9,0.0,Indianapolis Motor Speedway,2007-06-17,0
20,2,3,103,7,2.0,Indianapolis Motor Speedway,2007-06-17,7
21,4,15,30,10,2.75,Indianapolis Motor Speedway,2007-06-17,0
25,3,0,20,17,0.0,Indianapolis Motor Speedway,2007-06-17,0
19,8,0,0,16,0.0,Indianapolis Motor Speedway,2007-06-17,0
18,11,3,3,13,3.5,Indianapolis Motor Speedway,2007-06-17,0
26,5,0,1,20,0.0,Indianapolis Motor Speedway,2007-06-17,0
3,3,20,20,14,0.0,Indianapolis Motor Speedway,2007-06-17,0
24,5,0,1,19,0.0,Indianapolis Motor Speedway,2007-06-17,0
2,2,62,103,5,5.5,Indianapolis Motor Speedway,2007-06-17,5
11,8,0,0,18,8.0,Indianapolis Motor Speedway,2007-06-17,0
14,9,4,26,11,5.75,Indianapolis Motor Speedway,2007-06-17,0
22,11,0,3,15,6.285714285714286,Indianapolis Motor Speedway,2007-06-17,0
23,7,10,21,12,5.4,Indianapolis Motor Speedway,2007-06-17,0
8,6,108,220,3,4.857142857142857,Circuit de Nevers Magny-Cours,2007-07-01,3
13,6,112,220,1,9.333333333333334,Circuit de Nevers Magny-Cours,2007-07-01,1
1,1,128,239,2,3.5,Circuit de Nevers Magny-Cours,2007-07-01,2
9,2,39,103,4,6.0,Circuit de Nevers Magny-Cours,2007-07-01,4
2,2,62,103,7,0.6666666666666666,Circuit de Nevers Magny-Cours,2007-07-01,7
21,4,15,30,5,3.25,Circuit de Nevers Magny-Cours,2007-07-01,5
4,1,111,239,10,7.333333333333333,Circuit de Nevers Magny-Cours,2007-07-01,0
18,11,3,3,12,2.75,Circuit de Nevers Magny-Cours,2007-07-01,0
3,3,20,20,9,0.0,Circuit de Nevers Magny-Cours,2007-07-01,0
23,7,10,21,11,6.666666666666667,Circuit de Nevers Magny-Cours,2007-07-01,0
22,11,0,3,13,4.375,Circuit de Nevers Magny-Cours,2007-07-01,0
17,9,22,26,14,0.0,Circuit de Nevers Magny-Cours,2007-07-01,0
14,9,4,26,16,5.666666666666667,Circuit de Nevers Magny-Cours,2007-07-01,0
25,3,0,20,18,1.0,Circuit de Nevers Magny-Cours,2007-07-01,0
5,4,15,30,6,3.0,Circuit de Nevers Magny-Cours,2007-07-01,6
26,5,0,1,15,0.0,Circuit de Nevers Magny-Cours,2007-07-01,0
